NIC;Estrato;Personas;Ingresos;Gastos;Cartera;QSAT;ProbPago;Consumo
1812375;1;3;8005112.32;6820986.51;0;77;0.163;710520
1943081;4;6;5482237.92;4804648.94;1;43;0.466;596618
1805475;1;3;5539522.26;4965956.4;1;68;0.833;611901
2017175;1;5;2660955.12;2430786.96;1;70;0.128;325759
1358260;3;2;3874287.25;3404522.31;0;56;0.871;717673
2314597;1;3;7737718.8;7231761.3;1;55;0.155;873240
2247104;3;2;10384180.8;9474408.21;1;80;0.618;856125
2580378;3;6;2805477.12;2413900.62;0;72;0.187;469260
1733143;2;6;7910000.27;7031593.17;0;56;0.302;782086
1989062;2;2;6940728.96;5747367.42;0;78;0.672;766548
1978142;1;2;5622706.53;4829843.7;0;71;0.705;439920
2419156;3;5;3594972.15;3120942.24;1;50;0.896;571830
1752332;2;6;5178672.64;4565425.44;0;69;0.13;583596
2857032;4;4;4096482.16;3651827.2;1;81;0.29;373744
2522543;4;4;15764585.76;14141294.95;1;68;0.964;1391228
1867245;4;4;2667016.38;2369233.28;0;91;0.614;439635
1372827;3;6;6902478.75;6211925.1;0;57;0.13;679651
1775638;1;4;7806061.2;7501417.92;0;50;0.785;901582
2836718;4;5;10567805.04;9644020.88;1;54;0.678;773421
1650982;4;4;15291877.92;14102566.9;0;36;0.968;1239540
2655988;3;6;8020563.6;6781356.34;1;60;0.841;936052
2495897;3;6;8458875.14;7306632.2;0;46;0.69;722070
1710603;1;2;3974689.89;3696850.72;1;51;0.843;445740
2041230;4;2;16320030.3;15134182.96;1;62;0.913;1238513
2293361;1;2;13211147.1;11551759.2;1;60;0.386;1169256
1623750;4;6;4022321.16;3569744.28;1;69;0.222;445269
1424785;4;2;13610831.3;12657062.88;0;57;0.548;974463
1980210;2;4;3505855.08;2945619.28;1;78;0.172;626110
2980311;4;6;6479124.75;5879113.94;1;53;0.306;808864
2013245;3;4;4139549.28;3479545.36;0;50;0.37;362776
2219340;2;5;13292500.5;12019102.2;1;85;0.249;1031792
2111924;4;4;11934337.98;11439663.99;1;82;0.128;1047850
2033817;3;4;4084522;3499042.5;0;70;0.589;359488
1745832;2;3;2749388.04;2343779.92;0;57;0.48;450934
2246029;2;6;4144884.68;3501331.9;0;58;0.168;623610
2644471;3;4;10317107.35;9164015.72;1;84;0.718;818136
2844314;3;3;13818453.44;12268274.28;0;73;0.323;990562
2353692;4;3;5830395.92;5317746.28;1;64;0.427;564627
1618269;2;5;16744299.52;15152191.95;0;58;0.539;1334424
1533485;1;3;8439816.44;6996672.72;0;36;0.136;875925
2969046;3;6;11525533.28;10757883.78;1;62;0.821;1017328
1247547;4;2;3887805.69;3641462.08;1;66;0.182;406134
2616633;4;5;9987098.91;9277626.68;0;55;0.31;931362
1568194;4;2;5556668.04;4580091.45;1;53;0.125;472290
2911584;2;6;15145406.08;14331271.13;1;44;0.204;1253190
2790316;3;2;4040664.88;3364509.92;0;60;0.526;365913
2381343;4;6;2687915.58;2396263.94;1;85;0.741;496306
1980532;2;6;4068703.66;3529713.92;0;69;0.916;680944
2735212;1;6;7949955.06;7406748.36;1;72;0.795;605273
2052221;2;3;4151542.85;3481895.12;0;62;0.375;401280
2842998;3;5;2242419.5;1812014.12;1;73;0.548;319030
1589776;4;2;3317933.01;2960692.2;1;38;0.88;551740
1857005;4;4;2109949.56;1913566.2;0;50;0.166;316160
1269063;1;4;1452104.96;1183886.38;1;56;0.582;237724
2095649;1;2;4005185.48;3686864.44;1;80;0.78;414869
2175793;4;4;8334082.9;6946327.5;0;61;0.712;827136
2823871;1;2;2868132.04;2316070.79;0;51;0.985;431142
2634559;3;5;15769531.35;14909704.48;1;66;0.831;1310769
1292705;1;5;1453669.28;1280990.7;0;47;0.117;263550
2906813;4;4;8426585.05;7436795.85;0;76;0.159;722880
2017685;2;6;6578421.05;6092637.5;1;64;0.578;788900
1574906;1;3;16721835.76;13966381.7;1;69;0.662;1420660
2606909;2;6;6941481.3;5882078.45;0;61;0.931;748047
2568051;1;3;5171813.71;4756999.49;1;46;0.576;396536
1498324;2;2;6179528.13;5208275.66;0;55;0.893;518632
1712527;1;6;8163654.58;7425437.98;0;63;0.365;724130
1955089;1;6;5293463.9;4839477.86;0;42;0.115;489923
1391153;2;6;11494937.52;11364285.7;0;73;0.833;977304
2971040;3;3;2766085.95;2290108.94;1;36;0.825;335712
2913028;2;4;12202465.77;10940911.95;0;46;0.645;1154933
2858850;2;4;3874936;3497037.76;1;57;0.723;451605
1473322;3;5;8398564.85;7078890;1;40;0.498;967680
2490953;1;2;15223616.6;14189935.52;0;45;0.956;1161537
1612500;1;4;3945752.48;3644878.08;1;55;0.472;464899
2276197;3;5;13633687.83;12274960.43;1;49;0.461;1133744
1952252;4;6;5484579.6;4793091.04;0;63;0.365;428536
1989015;4;3;2664164.2;2324175.84;1;50;0.251;287561
2775273;3;3;6450864;5792519.4;1;63;0.384;688640
2435029;4;2;6070625.4;5137561.91;0;63;0.854;492228
1443684;2;5;12875791.5;12185169.1;0;65;0.405;1203600
2102539;2;6;13129807.2;12591892.16;0;74;0.416;999922
2131086;4;4;3499099.16;3080713.13;1;40;0.709;604660
1405616;2;4;2889959.54;2379155;1;51;0.543;401544
2904873;1;4;7790089.83;7188310.5;1;80;0.527;727258
2637914;2;5;9690857.19;8903768.8;0;38;0.127;918351
1317612;1;5;4091679;3641284.62;1;55;0.941;470400
2483684;3;2;4039223.76;3454548.24;1;90;0.605;391380
2355791;4;6;9722084.35;9220391.96;0;57;0.336;907632
2894682;3;5;4097279.52;3570957.92;1;65;0.205;469591
1322768;2;3;10552248;9359820.54;1;68;0.924;1002822
2250866;1;5;5563088.56;4724414.88;0;65;0.452;479757
2163092;3;2;11172767.4;9896673.84;0;71;0.208;783830
2993213;4;5;11995600.92;10759089.9;0;77;0.442;966150
2846544;1;6;2828642.51;2396604.3;1;44;0.76;473222
2411809;4;6;4198864.74;3433024.32;1;74;0.742;627800
2642898;2;2;4294179.36;3525266.25;1;68;0.584;404480
1615828;2;6;8362888.95;6875945.12;0;62;0.664;718720
2672665;2;4;7691255.63;7255443.25;0;82;0.302;919200
1882180;4;2;6492465.11;6207843;0;78;0.524;811488
2976146;4;5;12562233.42;10382930.4;1;69;0.941;1157508
2823715;2;5;16372704.36;14110828.94;1;37;0.787;1247520
2716859;1;5;4034087.8;3785601.84;0;81;0.299;372375
2056534;3;3;4122359.18;3440388.72;1;36;0.799;335634
2283268;3;6;2830599.2;2376881;0;56;0.8;307851
1969567;1;2;3950964.7;3631143.56;0;63;0.123;495258
2866845;4;2;12834195.56;12140593.6;0;66;0.105;1116280
2090418;2;2;16407797.57;14215474.8;1;54;0.589;1217010
2744042;1;4;7885135.38;7414822.24;0;55;0.195;750186
1855318;4;5;6721319.73;5754282;1;53;0.856;665112
2030622;2;5;4056829.92;3521201.25;1;79;0.343;430550
2867506;2;6;4090720.32;3577296.45;0;78;0.358;747150
1759608;2;5;3300857.45;2942653.56;0;63;0.818;507582
2931232;4;2;6473509;6098347.79;0;78;0.723;688640
2962351;3;6;8305898.64;6952740.34;0;47;0.639;607292
2438536;4;6;3545178.84;3163820.04;1;71;0.987;546974
2819440;3;5;10438773.84;10046967.76;1;74;0.827;909066
1879912;3;4;3903241.16;3687049.05;1;46;0.32;710728
2223025;2;5;8233284.42;7394209.69;0;73;0.524;796365
1981672;1;6;3919888.6;3496505.73;0;71;0.5;419760
2051639;3;3;9630632.7;8824641.54;1;82;0.401;815900
2149926;4;3;3583208.72;2916777.96;1;74;0.932;600967
2564440;3;4;2790459.1;2297443.33;0;81;0.236;292365
1985270;2;2;11780668.41;11030710.86;1;66;0.616;1033320
2263839;4;5;3490002;3052350.96;1;75;0.172;560231
1452148;1;3;5407395.43;4748166.4;1;39;0.831;419428
1735104;3;4;5784928.8;5520265.47;1;94;0.495;538835
1957425;4;4;10219811.8;9465621.4;0;71;0.724;930150
1649466;1;2;5504765.47;4793090.64;1;85;0.602;431200
1569353;4;4;6047456;5612199.12;1;54;0.607;498636
2157048;1;2;6739863.45;5774238.09;1;52;0.82;664219
1822255;1;3;5884605.76;5352033.7;0;66;0.223;540775
1342806;3;3;3912010.25;3588370.02;1;70;0.825;461776
2029662;4;5;8473744.5;7019433.96;1;67;0.325;757760
2902189;2;6;13905095.38;12081032.88;1;69;0.694;1074845
2137234;4;2;5637003.36;4857153.36;0;67;0.783;491568
2368806;3;6;1422429.84;1315429.76;0;66;0.853;235752
1280191;2;3;7781775.15;7394594.35;1;64;0.132;659520
2939676;3;3;1508739;1331589.35;0;88;0.353;224257
2887609;2;6;6820752.05;6247802;0;54;0.296;692076
2254951;2;5;6234646.32;5175744;0;54;0.844;561330
2387448;1;2;4091044.3;3632524.07;1;75;0.872;441732
1735864;1;3;6143651.88;5589372.46;1;74;0.498;494215
2941904;4;2;6203140.02;5516362.93;0;69;0.913;580545
1263475;4;3;6377456.72;5421083.4;0;59;0.786;540628
2894768;3;4;2790343.71;2448028.1;1;78;0.221;294824
1425027;4;3;2743612.35;2418737.62;0;55;0.11;488954
2096073;3;5;4103287.2;3666318.75;0;69;0.79;378995
1655707;2;2;5354694.51;4726471.4;1;72;0.364;452020
1953990;2;6;2824967.2;2369502.5;0;57;0.289;287531
2724260;4;5;8235075.6;7108602.8;1;55;0.461;598785
1293465;1;2;6756905.05;5739001.24;1;64;0.467;663964
2372611;4;4;4125533.07;3665672.88;1;51;0.535;364431
1950646;2;6;4202009.84;3611426.28;0;39;0.369;744120
2031921;4;3;13562758.2;12559453.2;1;60;0.554;976096
2183574;2;5;12575684.38;11323504.14;1;49;0.91;1148028
1250693;3;5;7063634.7;6089389.38;0;73;0.113;709229
1447884;3;4;9958084.11;8961434.71;0;48;0.139;936096
1694972;1;5;6890368.68;5644518.63;0;49;0.537;786507
2587855;4;5;5350134;4693275.37;0;59;0.284;495488
2457516;3;2;11538889.53;10662310.23;0;40;0.579;1102524
2318798;1;5;15642563.2;14733820.3;1;59;0.466;1435376
2135909;4;3;2786030;2326902.5;1;65;0.234;317580
2144106;1;4;10691177.49;9635961.36;1;74;0.108;833042
1448726;1;2;3532116.42;2900990.4;1;69;0.463;599264
2401670;3;4;7862307.6;6868864.66;0;57;0.102;627382
2580687;2;2;10226132.4;9242924.4;0;48;0.113;798576
2282043;2;5;4020987.04;3704462.2;1;67;0.913;614482
2508010;4;6;6406536.24;6020697.31;1;43;0.843;790353
2715354;2;4;10783526.76;10095300.32;1;89;0.955;782574
2246765;1;6;2810613.88;2333842.56;0;91;0.733;295093
2819586;3;4;15314603.4;14744756.88;1;62;0.133;1346897
2215311;2;3;7978334.22;7230873;0;68;0.328;704217
2969475;2;3;8012463.36;6879849.62;0;61;0.135;940800
2906576;2;3;2677518.53;2450420;1;77;0.863;488268
2058474;4;6;1469992.5;1362016.88;0;47;0.588;238770
1457822;1;4;5660945.22;4497568.66;1;66;0.215;398970
2750437;4;4;6529562.64;6225960.66;1;56;0.663;678819
2443814;3;5;5185240.1;4612512.87;1;90;0.651;473110
2328073;3;4;7662107.25;6841157.64;1;66;0.62;957015
2078666;4;3;5911967.58;5511327.76;0;80;0.531;558052
2342791;1;5;1500678;1256105.25;1;36;0.815;260199
2201002;1;6;4115502.86;3403441.3;0;76;0.462;412237
2149035;3;3;6780901.14;6179237.68;0;82;0.471;794880
1455692;4;6;8252088.36;7465056.45;1;85;0.303;809613
1528000;2;5;5586943.16;4817003.8;1;65;0.311;438440
2299275;4;4;1545598.08;1322145.84;0;76;0.696;237633
1506754;2;2;2020914.49;1737860.19;0;66;0.862;369300
1650567;1;3;7793436.92;6893938.31;1;80;0.422;903168
2478764;4;3;2890393.92;2457064.77;0;71;0.985;500465
1631034;2;5;10354845.62;8999066.45;0;88;0.56;938912
1250725;1;2;3950886.85;3601316.72;0;73;0.611;497305
2004410;3;5;13019388.46;11762973.6;1;48;0.274;1160742
2326347;4;3;3986928;3493059.57;0;82;0.383;719608
1893777;2;5;10282626.66;9148221;1;73;0.794;891990
2685634;2;3;15318879.83;14109614.1;0;61;0.899;1289330
2393190;3;5;16449084.4;15077514.87;0;81;0.106;1327704
2582360;4;5;2226091.5;1869449.96;0;51;0.556;360848
1711447;1;3;4097649.99;3699067.6;1;64;0.856;408947
2653488;3;5;12555054.27;10879826.25;1;52;0.298;976521
1270075;3;2;6156618.03;5257543.2;0;61;0.192;513216
1578092;2;4;11577908.48;10446725.52;1;75;0.898;965133
1423884;4;6;5458473.9;4629672.1;0;66;0.869;617610
1336672;1;2;6316015.78;5237781.32;0;84;0.983;541112
1984362;2;6;10620791.37;9377200.56;1;65;0.259;949016
1920565;1;2;10487309.28;9373933.68;0;71;0.165;797416
2252041;3;5;2739436.78;2502882.5;0;80;0.458;467676
2034627;1;4;5383580.4;4602619;1;78;0.591;393820
1431064;3;6;2245219.2;1868199.47;1;65;0.68;370569
1869532;4;5;10332363.36;9160034.16;0;64;0.811;886206
2165550;1;6;3966674.03;3479567.92;1;76;0.543;455040
1799540;1;6;3989296.5;3365995.86;1;54;0.837;497448
2974629;1;2;4219148.57;3453222.81;0;76;0.988;659920
1798505;4;5;5588932.56;4636269.47;0;40;0.352;635775
2440037;2;4;16448765.2;14485623.6;0;80;0.926;1423929
2167290;3;2;2724778.5;2492337.96;0;54;0.837;485928
1753806;3;5;1378187.42;1247545.6;0;73;0.399;261002
2481112;1;5;1372261.5;1224595.71;1;58;0.125;238464
1743607;3;5;4119627;3487861.8;1;81;0.603;456680
2424308;3;2;2142607.6;1789956.28;1;56;0.535;311710
2800449;1;4;6679962.19;6089011.86;0;43;0.824;715356
2108859;1;5;13535909.16;12038625.5;1;90;0.183;1026548
2465563;3;2;3935708.24;3472080.6;1;93;0.581;482997
2149424;3;4;9866071.12;9283824.11;1;70;0.324;804322
2792449;2;4;4144749.61;3687049.8;1;49;0.622;734337
1418854;2;3;4074877.8;3634258.36;1;56;0.903;390720
1894238;2;5;16463899.76;14296437.4;1;68;0.863;1201052
1793343;4;5;13464436.9;12621128.48;1;54;0.972;1071818
2093766;1;5;5372281.86;4619102.6;1;55;0.738;429128
2706204;2;3;10376254.72;9189534;1;87;0.18;987390
2679956;3;4;1464115.14;1267104.05;0;45;0.532;248768
1916570;1;2;12085959.35;10776827.1;0;53;0.668;983250
1800128;3;5;5902526.08;5130333.62;1;38;0.871;534681
2942589;2;2;5968386.09;5118948.15;1;81;0.885;561729
1662407;4;2;2757282.53;2311642.5;0;58;0.918;421740
2592651;3;4;2700293.76;2301955.2;1;75;0.745;415935
2686913;2;2;13598994.4;12349967.3;0;34;0.538;1201743
1896839;3;5;3243323.22;2979690.56;0;66;0.66;623176
2597219;2;6;6304057.44;5455503.08;1;52;0.574;599945
1972587;3;2;13527850.52;11549282.86;1;57;0.84;1158947
2505893;3;4;8177867.46;6948882.6;1;53;0.667;709710
1493392;1;6;13612296.44;11898516.24;1;58;0.467;1139144
2839495;1;2;3966687.02;3560114.64;0;64;0.421;422687
2397021;1;5;5395485.56;4929620.85;0;75;0.564;556332
1354957;3;5;3967945.4;3732382.5;1;63;0.281;622332
2644916;4;4;2822857.14;2528215.2;1;74;0.681;447419
1607998;2;6;4300624.44;3729733.49;1;53;0.585;415008
2175653;4;6;2885783.46;2371239.86;0;71;0.936;504266
2332401;4;5;13524238.6;12346273.5;0;55;0.119;1057799
1331809;3;6;5735186.1;5430945.84;1;73;0.663;519114
1669586;3;2;7607141.46;7439554.98;0;67;0.28;918000
2001009;1;6;4252622.6;3740138.14;0;55;0.761;354750
2822841;3;5;5910394.48;5550592.48;1;42;0.945;573804
1276811;1;5;3906439.68;3450846.8;1;78;0.53;415794
1477555;1;3;4085804.58;3390189.54;0;76;0.719;426405
1913060;4;5;6337251.83;5482472.76;1;58;0.491;539805
1493607;2;6;3279812.4;3054451.19;1;56;0.527;597547
1328057;4;6;10373128.27;9027675.4;1;47;0.715;996930
2193939;1;5;5813234.76;5558787.92;1;41;0.498;512556
1720008;1;2;6162366.56;5254075.06;1;70;0.632;548205
1735492;1;6;3337954.94;2970553.95;0;52;0.483;519552
1652947;4;6;8394817.05;7097384.4;0;77;0.364;591909
1619369;1;5;2138549.48;1852194.8;0;80;0.624;381969
1825811;3;3;13261562.72;12410534.82;0;71;0.938;1202325
1597645;4;3;8009382.76;7196032.48;0;87;0.777;813312
1815551;3;6;2840341.13;2482130;0;62;0.932;493812
1274298;3;3;2681346.24;2499442.08;0;61;0.259;415540
2980923;3;2;4190453.53;3708987.92;0;64;0.387;384120
1742103;3;5;5432154.72;4811856.4;0;62;0.517;618849
2806884;3;6;8380083.6;7304145.68;0;77;0.331;918434
1780726;3;5;6685974.36;6033194.92;0;85;0.513;740996
1301595;1;5;10344835.92;9549781.15;1;40;0.915;911116
2918498;3;3;2741747.5;2321049.83;0;46;0.209;343710
2043274;4;6;4096247.75;3429703.71;1;59;0.982;496664
2447443;4;2;10726062.88;9280444.6;1;64;0.259;957354
2949575;3;5;10614065.19;9403584.48;1;40;0.834;942594
2396344;4;2;1487569.16;1261186.08;0;72;0.236;226347
2885400;2;5;8285521.59;6871344.87;0;64;0.68;787969
2259222;1;5;6800500.5;5958693.72;0;84;0.389;806322
2769610;3;6;5281035.32;4653522.96;0;83;0.111;547992
2299120;2;5;11626487.5;11306788.23;1;80;0.146;1106820
1616760;2;5;8408884.68;7388660.3;1;58;0.595;719843
1905383;3;2;5319901.8;4949013.24;1;41;0.403;425955
1718479;1;5;12198690.21;10597954.26;0;75;0.554;1128600
1643240;2;5;13017510.68;12486983.48;1;55;0.153;964689
1448264;2;3;8177505.55;7361984.16;0;47;0.157;794916
2872559;2;5;5665345.6;4628044.12;0;45;0.519;651864
1494778;3;5;5553182.64;4959970.24;0;65;0.994;434401
2536187;3;2;5665373.29;4862584.13;1;53;0.933;463660
2829580;4;5;2015808.48;1818732.08;1;58;0.842;322500
2080001;3;2;5466134.7;4794007.77;1;62;0.168;580761
2774916;1;5;4247045.86;3673320.72;1;74;0.721;372375
2094062;1;6;5218258.8;4970768.54;0;82;0.189;568824
1287540;3;3;2869167.34;2533751.99;1;58;0.688;307260
1952140;3;4;6815326.89;5850509.28;1;76;0.408;709760
2877109;1;2;7830421;6848660.46;1;47;0.802;674496
2622601;4;5;2670150.42;2287274.24;1;49;0.212;322002
2798837;1;6;15496848.64;15388831.14;0;56;0.504;1196808
2374963;4;3;4173869.49;3403651.11;1;59;0.577;733504
2424623;1;4;4133701.6;3420427.08;0;72;0.457;485355
2525994;1;4;1501981;1312733.94;0;87;0.16;221331
2229362;3;6;3372190.64;3151366.88;0;41;0.277;574838
2079937;2;4;8320206.87;6949643.07;1;63;0.795;976140
2298896;3;3;10260914.1;9016862.4;1;78;0.12;853268
2840840;3;5;10132710.06;9398539.54;0;79;0.565;809853
1745822;4;4;9792026.01;9324858.32;0;87;0.743;953608
2073923;4;6;1539103.72;1284185.76;1;58;0.157;232199
2657082;4;6;3964140.27;3469965.3;0;40;0.613;708928
1938395;2;5;6011705.7;5504102.4;1;74;0.816;615032
1254240;2;5;16606900.66;14248791;1;71;0.969;1256520
1703465;1;5;2787461.2;2516591;1;58;0.441;418835
1696309;4;5;8262925.92;7388151.21;1;83;0.869;863282
1625853;2;5;5756229.81;5475824.25;1;88;0.495;508116
1990828;3;5;5164229.4;4480310.1;0;76;0.638;393044
2795424;1;6;6993657.18;6146759.5;1;62;0.933;761312
2640414;4;4;5448331.35;4726855.2;0;60;0.934;568764
2298742;2;4;7814224.64;7530895.4;1;36;0.631;861696
1255781;1;3;7087273.6;5729370.84;1;80;0.883;718398
1348770;4;3;7615425.56;7052428.04;1;73;0.416;700700
1709697;3;3;11960329.86;10649512.05;0;63;0.511;1008787
1272927;4;6;2049686.52;1881263.01;0;61;0.568;339600
2481709;3;6;12633087.6;11042010.88;1;82;0.952;1174200
2402556;2;6;4196530.38;3372035.7;0;62;0.806;403025
1510692;3;2;3382721.62;3029145.44;0;62;0.972;609331
2123865;2;6;10244377.84;9875394.9;0;54;0.755;908084
2654158;1;4;4001064;3474923.95;0;55;0.718;344190
2499609;4;2;2163413.2;1865836.1;1;58;0.148;329180
2841535;1;2;12447211.2;10965836.7;0;89;0.454;1155882
1287059;4;6;5635216.95;4515085.4;1;82;0.718;462108
1772419;4;2;5496061.41;4683286.56;0;82;0.93;607614
2483976;3;6;2189064.3;1870233.8;0;51;0.839;382634
2575917;1;3;5315735.92;4979616.8;0;64;0.281;450041
1944052;3;2;8175937.54;7291151.7;1;49;0.747;676172
1271145;1;4;5164140.02;4670819.17;0;82;0.388;463272
2991043;4;3;2685190.86;2519683.58;1;67;0.4;308274
2686315;1;6;3387101.48;3036376.14;0;56;0.665;549147
2955013;3;6;5480703.9;4757969.86;0;73;0.391;436688
2055160;1;4;5620979.12;4567703.35;0;62;0.611;590103
2610210;4;5;6082964.76;5526509.44;1;46;0.115;502460
2742620;4;3;3275396.46;3111032.9;0;65;0.18;544390
2538797;3;3;5448308.58;4877834.59;0;61;0.596;602035
2915065;2;2;16218078.73;15461425.65;0;77;0.356;1396888
2705590;4;3;13304645.1;11965584.4;1;49;0.811;1134254
2220051;4;2;2818117.05;2316584.46;0;85;0.837;327978
2118497;4;3;1396155;1202865.66;0;79;0.709;243225
1587436;4;3;15957532.69;14539361.76;0;53;0.209;1248696
2521530;2;6;2674426.77;2368006.79;1;60;0.593;325490
2755401;3;5;3949315.06;3623613.52;0;72;0.856;429365
2935009;1;4;5454361.74;4847104.5;0;79;0.49;449692
1253359;4;2;2091740.69;1859554.7;0;69;0.569;383842
1362997;3;6;4185010.83;3669099.24;0;87;0.535;358050
2293818;1;6;4036725.63;3534251.1;1;61;0.417;382298
1937379;3;6;1576732.16;1331696.7;0;49;0.138;234570
1514242;2;4;13796111.4;11635470;0;79;0.583;988368
2499639;1;2;3894346.32;3404793.14;0;38;0.289;372757
2325127;1;4;2148164.43;1831428.9;0;70;0.759;332003
1560700;3;5;4312626.44;3438683.99;1;48;0.894;397761
1555733;2;5;5694057.81;4935725.76;0;57;0.584;582232
2792762;4;5;6436925.82;6093565.99;0;63;0.895;668563
1284454;1;5;4227057.42;3391494;1;47;0.77;397864
2629749;4;6;6933984.55;6090812.5;0;36;0.448;685860
1988203;4;6;4091493.12;3410372.57;0;72;0.389;475923
1814870;2;3;13542029.05;11805589.26;0;73;0.845;1143029
1358875;2;5;10948815.32;9296317.13;0;55;0.146;945714
2482232;1;4;9839835.72;8818240.17;1;69;0.481;944064
2918564;1;6;11856850;10850909.32;1;44;0.883;999922
2732782;2;3;4172465.94;3456288.36;1;62;0.734;710857
2215559;2;6;11756211.28;10863193.12;0;68;0.474;1021250
1852933;2;4;6625003.8;6222109.92;0;52;0.143;687148
1676455;4;6;5506860.15;4947453.48;0;87;0.511;580920
2364609;4;5;12868848.87;12163526.34;1;47;0.312;1184720
2767544;2;3;4183451.15;3575060.64;0;76;0.193;388925
2134134;3;3;7809236.5;6804548.52;1;83;0.562;813440
1918563;1;2;2693653.14;2513069.73;1;66;0.873;312847
1590458;3;3;15374957.71;15220072.8;1;84;0.184;1288200
1535358;2;5;11185496.8;9568725.95;1;58;0.818;808028
2544988;2;6;3487675.26;2916880.12;0;71;0.527;575840
1265640;1;3;7001925;5939371.57;0;54;0.858;656000
1974582;1;6;2126577.6;1783536.3;1;47;0.439;350665
1418806;4;4;5628280.08;4841870.4;0;47;0.225;430234
1747196;3;2;4117390.41;3491409.68;1;70;0.336;402668
2798158;1;5;12415114.14;10620061.76;0;56;0.196;1002036
2758503;1;4;10296105.48;8731443.18;1;70;0.706;939312
1359629;4;6;4304816.72;3736894.8;0;75;0.668;450300
2409779;4;4;2723203.5;2336805.66;0;74;0.771;273714
2495302;3;4;15783036.4;15117388.23;1;48;0.134;1232790
2945762;1;4;5464989.61;4861405;1;81;0.516;591760
1822279;3;2;8082948.9;7173547.5;1;73;0.531;814080
2753362;4;3;5925140.48;5234443.62;0;62;0.755;501762
2688284;3;3;6194304.9;5492350.32;1;50;0.188;596716
2987111;2;2;10407864.08;9608217.5;1;53;0.47;954322
2709793;3;5;2699134.62;2348133.48;1;78;0.926;485958
1736660;1;2;11102268.8;9752971.4;0;87;0.29;793723
2423621;3;3;2723067.82;2448957.5;1;87;0.552;482328
1831300;1;3;2683830.29;2306532.5;0;55;0.984;432828
2156402;2;3;1473989.44;1276523.16;0;65;0.391;222585
2408585;4;4;4109019.84;3718136.25;0;55;0.352;413419
2615701;3;2;5442382.58;4735664.5;1;66;0.466;414851
2761090;2;4;4238135.06;3413348.4;0;35;0.499;489348
2656377;3;6;3965405.73;3645164.82;1;53;0.862;679770
2321610;1;4;10180337.75;9160027.54;1;75;0.906;959112
1311212;3;4;2617375.68;2415220.32;1;80;0.132;419095
2693959;2;3;15191155.77;14812943.04;0;89;0.484;1214856
2877301;3;2;7727744.79;6741252;1;67;0.474;614829
2348532;3;4;4212769.76;3548477.73;1;57;0.845;347095
