CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
822112383,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,48
715842183,Existing Customer,42,F,5,High School,Married,Less than $40K,Blue,35
712762758,Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,34
772105608,Existing Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,37
713261133,Attrited Customer,38,M,4,Graduate,Unknown,$60K - $80K,Blue,22
712967508,Existing Customer,47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36
769448658,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,37
788677533,Existing Customer,44,M,4,Unknown,Married,$120K +,Blue,31
721382208,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,27
716068683,Existing Customer,28,M,0,Uneducated,Divorced,Unknown,Blue,36
816850458,Attrited Customer,33,M,2,Unknown,Married,$60K - $80K,Blue,28
709967358,Existing Customer,48,M,4,Post-Graduate,Single,$80K - $120K,Blue,36
715954158,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36
711023508,Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,43
819363708,Existing Customer,43,M,1,Post-Graduate,Single,$60K - $80K,Blue,38
778444908,Existing Customer,57,M,2,Graduate,Married,$120K +,Silver,39
794962983,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,41
757300008,Existing Customer,44,F,2,Graduate,Single,Unknown,Blue,37
713194608,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,36
709534083,Attrited Customer,58,F,0,Uneducated,Divorced,Less than $40K,Blue,36
711430908,Attrited Customer,45,F,4,Graduate,Married,Less than $40K,Blue,34
713188383,Existing Customer,54,F,1,College,Married,Less than $40K,Blue,36
717688233,Existing Customer,34,F,4,High School,Married,$40K - $60K,Blue,28
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,32
709597983,Existing Customer,65,M,0,Doctorate,Divorced,Less than $40K,Blue,56
712112733,Existing Customer,33,M,2,Doctorate,Single,$40K - $60K,Blue,25
715479483,Existing Customer,35,M,2,College,Married,$80K - $120K,Blue,36
720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50
708271833,Existing Customer,42,M,3,Graduate,Single,$40K - $60K,Silver,36
714133158,Existing Customer,59,F,1,College,Single,Unknown,Blue,36
718031508,Existing Customer,45,M,4,College,Divorced,$80K - $120K,Blue,37
770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36
709813008,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,35
716471508,Existing Customer,54,M,2,Unknown,Single,$120K +,Blue,36
803977008,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,34
721438233,Existing Customer,39,M,2,Post-Graduate,Single,$40K - $60K,Blue,31
712165308,Existing Customer,45,F,2,Doctorate,Single,Unknown,Blue,36
755247108,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,43
721374033,Existing Customer,53,F,1,High School,Married,$40K - $60K,Blue,39
719207733,Existing Customer,61,F,0,High School,Married,Less than $40K,Blue,53
715702758,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,36
769720683,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,44
768928833,Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,31
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37
720252858,Existing Customer,57,M,3,College,Single,$60K - $80K,Blue,36
778623858,Existing Customer,58,M,0,Uneducated,Married,$80K - $120K,Blue,38
709176108,Existing Customer,56,F,4,Post-Graduate,Unknown,Less than $40K,Blue,49
715551783,Existing Customer,54,F,2,Uneducated,Married,Unknown,Blue,42
779670783,Existing Customer,40,M,3,Unknown,Single,$80K - $120K,Blue,23
710484408,Attrited Customer,39,M,4,Post-Graduate,Married,$120K +,Blue,29
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39
716380683,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,36
779571708,Attrited Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,25
710155983,Attrited Customer,52,M,1,Unknown,Single,$40K - $60K,Blue,36
715271733,Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,37
789586833,Existing Customer,45,F,3,Post-Graduate,Married,Unknown,Blue,38
716067333,Existing Customer,61,M,0,Graduate,Married,Unknown,Blue,36
709137558,Existing Customer,52,M,0,Uneducated,Unknown,$80K - $120K,Blue,36
718123608,Existing Customer,32,M,2,Graduate,Married,$80K - $120K,Blue,36
793395933,Existing Customer,59,F,1,High School,Single,Less than $40K,Blue,53
818034558,Existing Customer,44,M,2,Unknown,Unknown,$60K - $80K,Blue,39
721269108,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,33
709902108,Existing Customer,51,M,2,High School,Married,$80K - $120K,Blue,40
721057758,Existing Customer,61,F,1,Unknown,Married,Unknown,Blue,47
714948858,Attrited Customer,50,F,2,Unknown,Single,Less than $40K,Blue,36
717711108,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,27
712961658,Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,32
711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,36
720782658,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Blue,36
708573933,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Silver,36
790004883,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,47
780272208,Existing Customer,39,F,1,Graduate,Unknown,Less than $40K,Blue,25
789605658,Existing Customer,42,F,1,Doctorate,Married,$40K - $60K,Blue,35
769911858,Existing Customer,40,F,4,High School,Unknown,Less than $40K,Blue,34
717376758,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,47
708897408,Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,36
780230208,Existing Customer,53,M,2,College,Married,$40K - $60K,Blue,40
768612258,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,46
717682233,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,36
719685408,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,29
758202858,Existing Customer,47,F,3,High School,Unknown,Less than $40K,Blue,40
713998233,Existing Customer,37,F,2,High School,Single,Less than $40K,Blue,36
711310908,Existing Customer,53,F,4,College,Married,Less than $40K,Blue,36
717623583,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,27
712840608,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,43
712294083,Attrited Customer,54,F,2,High School,Single,Unknown,Blue,44
720249183,Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,31
788734158,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,19
813755658,Existing Customer,60,M,1,Graduate,Single,$80K - $120K,Blue,55
714138408,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,39
718932633,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,35
714121983,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,42
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36
718279983,Existing Customer,49,F,1,College,Married,Unknown,Blue,36
787974108,Attrited Customer,37,F,1,High School,Single,$40K - $60K,Blue,27
710420133,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34
715928808,Existing Customer,42,F,2,High School,Married,Less than $40K,Blue,31
713101383,Existing Customer,44,F,2,Unknown,Married,$40K - $60K,Blue,36
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38
714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,36
820639908,Existing Customer,48,F,4,High School,Married,Unknown,Blue,44
712948383,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Gold,36
720504633,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,32
710382108,Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue,19
717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,36
818497758,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49
709607733,Existing Customer,40,F,3,College,Married,Unknown,Blue,36
711648708,Existing Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,36
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,30
772669833,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,33
718819158,Existing Customer,54,F,3,Uneducated,Single,$40K - $60K,Blue,41
708162558,Existing Customer,64,F,0,Uneducated,Married,Unknown,Blue,54
712487883,Attrited Customer,54,M,5,High School,Married,$80K - $120K,Blue,48
801363633,Existing Customer,60,F,2,Graduate,Married,Unknown,Blue,54
787723758,Existing Customer,58,F,3,Unknown,Married,Less than $40K,Blue,48
714051033,Existing Customer,55,F,0,Graduate,Married,Less than $40K,Blue,36
719788833,Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,36
711002058,Existing Customer,42,M,4,Unknown,Single,$40K - $60K,Blue,33
812222208,Existing Customer,54,F,3,Uneducated,Single,Unknown,Blue,49
717252483,Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue,41
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16
713815383,Attrited Customer,53,M,1,High School,Single,$80K - $120K,Blue,36
716230158,Existing Customer,35,F,3,Graduate,Married,$40K - $60K,Blue,36
710637183,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40
818712633,Existing Customer,41,F,3,Graduate,Single,Less than $40K,Blue,36
715277583,Existing Customer,55,F,3,Uneducated,Divorced,Less than $40K,Blue,36
717338733,Existing Customer,31,M,0,High School,Divorced,Less than $40K,Blue,22
811532208,Existing Customer,51,M,4,Graduate,Married,$40K - $60K,Silver,46
714490308,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46
810789708,Existing Customer,38,F,1,Post-Graduate,Single,Less than $40K,Blue,33
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,40
716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32
714724908,Existing Customer,41,F,1,Uneducated,Married,$40K - $60K,Blue,36
719690733,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,40
713709258,Existing Customer,43,M,3,Post-Graduate,Single,$40K - $60K,Blue,32
772271508,Attrited Customer,46,F,3,Uneducated,Single,Unknown,Blue,35
721388283,Existing Customer,54,M,2,Post-Graduate,Single,$120K +,Blue,45
711010683,Existing Customer,35,M,3,High School,Married,$40K - $60K,Blue,27
708082083,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,36
787665258,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,37
712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue,28
757710783,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,29
718211208,Existing Customer,39,M,3,High School,Married,$120K +,Blue,36
716688183,Attrited Customer,51,F,1,High School,Married,Less than $40K,Blue,43
799707858,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,42
788994783,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,35
715905633,Existing Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,36
808981608,Existing Customer,50,F,2,Uneducated,Married,Less than $40K,Blue,45
789945933,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,52
717015333,Existing Customer,52,M,1,Unknown,Divorced,$120K +,Blue,41
710081208,Attrited Customer,52,M,2,College,Single,$120K +,Blue,32
715220508,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,22
798047583,Existing Customer,45,F,4,Uneducated,Married,Unknown,Blue,39
714559458,Attrited Customer,46,M,4,College,Married,$60K - $80K,Blue,36
710541858,Existing Customer,45,M,3,High School,Married,Less than $40K,Blue,33
714548733,Existing Customer,35,M,0,College,Single,$80K - $120K,Silver,16
711480108,Existing Customer,37,M,4,High School,Married,$60K - $80K,Blue,24
788755158,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,29
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39
712688433,Existing Customer,36,M,3,High School,Divorced,$120K +,Blue,36
713828208,Existing Customer,47,M,2,Uneducated,Unknown,$60K - $80K,Blue,36
718531983,Existing Customer,51,M,3,High School,Married,$80K - $120K,Blue,41
720840108,Existing Customer,44,M,0,Uneducated,Married,Less than $40K,Blue,24
824168808,Existing Customer,31,F,1,College,Divorced,Unknown,Blue,27
714574083,Existing Customer,36,F,3,Graduate,Single,Less than $40K,Blue,31
709779258,Existing Customer,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43
782437008,Existing Customer,41,F,3,College,Married,Unknown,Blue,35
789563658,Existing Customer,64,M,0,College,Single,Less than $40K,Silver,56
720807183,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,36
718828083,Existing Customer,52,M,1,Graduate,Single,$40K - $60K,Blue,43
713424108,Existing Customer,37,M,1,Graduate,Single,$60K - $80K,Blue,27
714983283,Attrited Customer,39,F,3,High School,Single,Less than $40K,Blue,36
781942983,Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,44
708761733,Existing Customer,52,F,3,High School,Married,Unknown,Blue,36
716714733,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,30
714727833,Attrited Customer,41,F,2,Uneducated,Single,Less than $40K,Blue,36
770952933,Existing Customer,53,F,1,Unknown,Married,Less than $40K,Blue,40
819196158,Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,44
717650133,Existing Customer,41,M,5,Graduate,Single,$60K - $80K,Blue,28
711311883,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Silver,35
785218458,Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,38
718286658,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Silver,22
816325533,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,34
789228108,Existing Customer,56,F,4,Graduate,Single,Unknown,Blue,45
789525408,Existing Customer,50,F,0,Uneducated,Married,Less than $40K,Blue,42
804403908,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,45
789508758,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,46
711359058,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,33
710500983,Attrited Customer,43,M,2,College,Single,$80K - $120K,Blue,34
715118058,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36
711922158,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,45
708535158,Existing Customer,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29
789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30
813952233,Existing Customer,44,M,3,Graduate,Unknown,Less than $40K,Blue,39
708373083,Attrited Customer,40,F,4,Unknown,Married,$40K - $60K,Blue,30
715312158,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,29
771935283,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,36
788866983,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,48
718264233,Existing Customer,29,M,0,High School,Married,$40K - $60K,Blue,13
711831558,Existing Customer,49,M,4,College,Divorced,$120K +,Blue,41
709769283,Existing Customer,36,F,4,Unknown,Divorced,Unknown,Blue,16
772674933,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,41
713355708,Existing Customer,41,F,3,High School,Married,Unknown,Blue,31
712942308,Existing Customer,42,M,3,Doctorate,Single,$60K - $80K,Blue,36
718715583,Existing Customer,65,M,2,Unknown,Married,Less than $40K,Blue,56
719475633,Existing Customer,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30
708171858,Existing Customer,33,F,3,Post-Graduate,Married,$40K - $60K,Blue,28
712327608,Attrited Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,36
721479108,Existing Customer,52,M,1,Uneducated,Single,$120K +,Blue,41
720585183,Existing Customer,50,M,3,High School,Married,$60K - $80K,Blue,35
788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,Blue,29
717828108,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,42
789125733,Existing Customer,38,F,4,Doctorate,Married,Less than $40K,Blue,26
794340033,Existing Customer,34,F,3,Uneducated,Married,$40K - $60K,Blue,28
712986483,Existing Customer,32,M,3,College,Unknown,$80K - $120K,Blue,36
711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,28
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42
807244983,Existing Customer,65,F,0,College,Married,Less than $40K,Blue,56
715052583,Existing Customer,45,M,3,Doctorate,Single,$60K - $80K,Silver,34
708445608,Existing Customer,48,M,3,College,Married,Less than $40K,Blue,37
718469658,Existing Customer,37,F,2,Uneducated,Married,Unknown,Blue,22
712710708,Existing Customer,55,M,2,High School,Single,$40K - $60K,Blue,36
714697533,Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15
710650608,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,36
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51
716654808,Attrited Customer,48,M,4,High School,Single,$120K +,Blue,39
771420708,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Blue,30
713466033,Attrited Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,36
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44
708538608,Existing Customer,50,F,4,College,Married,Unknown,Blue,36
720563058,Existing Customer,56,F,3,College,Single,Unknown,Blue,43
708482658,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,31
716354883,Attrited Customer,59,F,0,Graduate,Unknown,Unknown,Blue,49
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,36
780720258,Attrited Customer,45,M,4,High School,Divorced,Less than $40K,Blue,34
820906233,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,41
789267633,Existing Customer,54,F,2,College,Married,Less than $40K,Blue,43
771197433,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,41
710233683,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,36
717109983,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,39
713241033,Existing Customer,34,M,0,Graduate,Married,$60K - $80K,Blue,26
712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36
718509858,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,37
718366983,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,31
719186433,Existing Customer,53,F,1,College,Single,Unknown,Blue,44
721455558,Existing Customer,56,M,0,Graduate,Single,$60K - $80K,Blue,44
771183933,Existing Customer,39,M,1,Uneducated,Married,$80K - $120K,Blue,26
708867408,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Blue,40
718296558,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,31
